runDt,postingDate,refDocNo,vndrNo,fundName,fundGroupDescr,efundDesc,amount,wait,debt,bond,total,bankNm,pmntStts,batchNo,mophId,mophDesc,budgetSource
2025-10-19,25681019,OP REFER6809,0000010670,กองทุนผู้ป่วยนอก,กองทุนค่าบริการทางการแพทย์,งบบริการผู้ป่วยนอกจ่ายแบบเหมาจ่ายต่อผู้มีสิทธิ,665379.85,0,688507,0,-23127.15,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.214,รายได้กองทุน  UC -OP แบบเหมาจ่าย,UC
2025-10-19,25681019,OP REFER6808,0000010670,กองทุนผู้ป่วยนอก,กองทุนค่าบริการทางการแพทย์,งบบริการผู้ป่วยนอกจ่ายแบบเหมาจ่ายต่อผู้มีสิทธิ,448990.65,0,551865.25,0,-102874.6,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.214,รายได้กองทุน  UC -OP แบบเหมาจ่าย,UC
2025-10-19,25681019,6809_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,เพิ่มความมั่นใจเรื่องคุณภาพบริการ,64200,0,0,0,64200,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-19,25681019,6809_OP_01,0000010670,งบแพทย์แผนไทย,กองทุนค่าบริการทางการแพทย์,งบค่าบริการเพิ่มเติม,46606.6,0,0,0,46606.6,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.228,รายได้กองทุน UC- อื่น,UC
2025-10-19,25681019,6809_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีจำเป็นต้องกำกับการใช้บริการอย่างใกล้ชิด,57447,0,0,0,57447,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-19,25681019,6809_OP_01,0000010670,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,20200,0,0,0,20200,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.228,รายได้กองทุน UC- อื่น,UC
2025-10-19,25681019,6809_OP_01,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,ปกป้องได้รับบริการนอกเครือจ่ายกรณีจำเป็น,292107.17,0,0,0,292107.17,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-19,25681019,6809_IP_05_อุทธรณ์,0000010670,กองทุนไตวายเรื้อรัง,กองทุนไตวายเรื้อรัง,งบค่าบริการทดแทนไต,0,0,367740.33,0,-367740.33,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.216/217,ลูกหนี้ค่ารักษา UC-OP/IP-บริการเฉพาะ CR,UC
2025-10-19,25681019,6809_IP_05_อุทธรณ์,0000010670,กองทุนผู้ป่วยใน,กองทุนค่าบริการทางการแพทย์,กองทุนผู้ป่วยใน CAP,0,0,38101615.26,0,-38101615.26,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.202,ลูกหนี้ค่ารักษา UC-IP,UC
2025-10-19,25681019,6809_IP_04_อุทธรณ์,0000010670,กองทุนผู้ป่วยใน,กองทุนค่าบริการทางการแพทย์,กองทุนผู้ป่วยใน CAP,0,0,36975969.89,0,-36975969.89,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.202,ลูกหนี้ค่ารักษา UC-IP,UC
2025-10-19,25681019,6809_IP_03_อุทธรณ์,0000010670,กองทุนผู้ป่วยใน,กองทุนค่าบริการทางการแพทย์,กองทุนผู้ป่วยใน CAP,0,0,594721.76,0,-594721.76,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.202,ลูกหนี้ค่ารักษา UC-IP,UC
2025-10-19,25681019,6809_IP_02,0000010670,กองทุนผู้ป่วยใน,กองทุนค่าบริการทางการแพทย์,กองทุนผู้ป่วยใน CAP,29001084.99,0,0,0,29001084.99,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.202,ลูกหนี้ค่ารักษา UC-IP,UC
2025-10-19,25681019,6809_IP_02,0000010670,กองทุนไตวายเรื้อรัง,กองทุนไตวายเรื้อรัง,งบค่าบริการทดแทนไต,338919.12,0,0,0,338919.12,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.216/217,ลูกหนี้ค่ารักษา UC-OP/IP-บริการเฉพาะ CR,UC
2025-10-19,25681019,6809_IP_01,0000010670,กองทุนผู้ป่วยใน,กองทุนค่าบริการทางการแพทย์,กองทุนผู้ป่วยใน CAP,33467659.11,0,0,0,33467659.11,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.202,ลูกหนี้ค่ารักษา UC-IP,UC
2025-10-19,25681019,6808_OP_04,0000010670,งบแพทย์แผนไทย,กองทุนค่าบริการทางการแพทย์,งบค่าบริการเพิ่มเติม,1352.52,0,0,0,1352.52,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.228,รายได้กองทุน UC- อื่น,UC
2025-10-19,25681019,6808_OP_03,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,ปกป้องได้รับบริการนอกเครือจ่ายกรณีจำเป็น,972,0,0,0,972,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-19,25681019,6808_OP_02,0000010670,กองทุน CENTRAL REIMBURSE,กองทุนค่าบริการทางการแพทย์,กรณีจำเป็นต้องกำกับการใช้บริการอย่างใกล้ชิด,74391,0,0,0,74391,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,1102050101.222,ลูกหนี้ค่ารักษา OP - REFER,UC
2025-10-19,25681019,6808_OP_02,0000010670,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,ค่าบริการสาธารณสุขเพิ่มเติมสำหรับบริการระดับปฐมภูมิ,21650,0,0,0,21650,ธนาคารกรุงไทย จำกัด (มหาชน),P,Y032,4301020105.228,รายได้กองทุน UC- อื่น,UC
